Rid;status;fecha_dictamen
32801;rechazado;2019-06-01
32802;rechazado;2004-09-20
32803;aprobado;2018-04-25
32805;aprobado;2010-11-06
32806;rechazado;2012-01-21
32807;aprobado;2016-12-17
32810;aprobado;2006-08-31
32813;aprobado;2019-08-14
32814;aprobado;2011-02-25
32815;rechazado;2019-07-28
32816;aprobado;2017-09-17
32817;rechazado;2017-06-30
32818;rechazado;2018-01-13
32819;rechazado;2011-03-04
32821;rechazado;2018-04-21
32822;rechazado;2018-09-21
32823;aprobado;2008-05-11
32824;rechazado;1998-01-09
32826;aprobado;2019-07-11
32828;aprobado;2019-08-10
32831;aprobado;2016-09-18
32833;rechazado;2014-12-08
32835;aprobado;2018-10-21
32836;rechazado;2019-04-15
32837;rechazado;2019-02-25
32839;aprobado;2018-03-10
32842;aprobado;1999-01-14
32843;rechazado;2018-03-20
32844;aprobado;2015-05-19
32846;aprobado;2014-02-22
32847;rechazado;2003-05-19
32848;rechazado;2001-11-09
32853;aprobado;2018-07-01
32854;rechazado;2018-02-17
32857;aprobado;2016-10-23
32858;rechazado;2019-08-10
32859;rechazado;2014-06-16
32861;aprobado;2015-04-11
32862;rechazado;2003-08-06
32863;aprobado;1982-01-23
32864;rechazado;2000-06-09
32865;rechazado;2001-10-17
32866;aprobado;2014-11-20
32867;aprobado;2017-08-15
32869;rechazado;2016-06-28
32872;aprobado;2011-04-18
32874;aprobado;2011-07-17
32875;aprobado;2008-04-09
32876;aprobado;2015-01-07
32877;aprobado;2012-12-08
32878;rechazado;2009-08-06
32880;aprobado;2011-09-11
32881;aprobado;2003-01-05
32882;aprobado;2018-09-17
32883;rechazado;2019-02-12
32884;rechazado;2018-11-15
32887;rechazado;2003-02-15
32888;aprobado;2000-12-08
32889;rechazado;2019-07-23
32890;rechazado;2018-11-29
32892;aprobado;2010-03-02
32893;rechazado;2012-11-09
32895;aprobado;2012-02-12
32896;rechazado;2005-12-14
32897;rechazado;2014-07-08
32898;rechazado;2006-04-10
32900;aprobado;2012-09-11
32903;rechazado;1990-09-04
32905;rechazado;1989-01-30
32906;aprobado;2018-02-10
32908;rechazado;2019-07-10
32914;aprobado;1997-07-27
32915;aprobado;2018-12-10
32917;rechazado;2014-09-13
32918;aprobado;1984-01-24
32919;rechazado;1992-04-12
32920;rechazado;1982-01-19
32922;aprobado;2011-08-16
32923;aprobado;2010-07-30
32924;aprobado;2018-03-15
32925;aprobado;2016-09-13
32926;rechazado;2013-11-30
32927;rechazado;2016-11-07
32928;rechazado;2018-08-14
32929;aprobado;2019-02-19
32930;rechazado;1991-12-18
32931;aprobado;2017-06-10
32932;aprobado;2015-01-18
32935;rechazado;2015-06-03
32937;aprobado;2016-04-13
32939;aprobado;2007-03-15
32941;aprobado;2016-07-09
32942;rechazado;2015-03-03
32943;rechazado;2016-10-09
32944;rechazado;2015-12-14
32945;aprobado;2016-11-16
32946;rechazado;2016-03-20
32948;aprobado;2005-06-27
32949;aprobado;2016-03-17
32950;rechazado;2016-07-11
32951;rechazado;2016-05-01
32952;aprobado;2018-01-01
32953;rechazado;2014-01-14
32954;aprobado;2013-09-16
32955;rechazado;2019-07-26
32956;aprobado;2018-12-15
32957;aprobado;2008-02-26
32958;aprobado;1998-01-29
32959;rechazado;2017-06-03
32961;aprobado;2015-11-13
32962;aprobado;2019-03-15
32963;rechazado;2015-01-13
32964;aprobado;2007-01-11
32965;aprobado;2019-08-25
32966;aprobado;2017-10-13
32967;rechazado;2001-11-02
32968;rechazado;2013-03-18
32969;aprobado;2018-06-17
32970;rechazado;2018-03-31
32972;aprobado;2014-12-30
32973;aprobado;2006-08-22
32975;aprobado;2017-09-08
32979;rechazado;2013-06-19
32980;aprobado;2016-02-05
32981;rechazado;2019-08-24
32984;aprobado;2004-02-19
32985;rechazado;2014-02-20
32986;rechazado;2019-08-30
32987;aprobado;1997-06-19
32988;aprobado;2004-03-09
32989;aprobado;1993-08-04
32990;aprobado;2017-04-15
32993;aprobado;1998-12-18
32994;rechazado;2009-02-20
32998;aprobado;1998-12-12
33001;aprobado;2017-11-07
33002;rechazado;1982-09-01
33004;aprobado;2019-08-05
33005;rechazado;2018-12-08
33006;rechazado;2019-04-05
33008;rechazado;2018-07-30
33011;rechazado;2016-02-14
33012;aprobado;2017-08-24
33013;aprobado;2008-02-09
33015;rechazado;2019-05-03
33016;aprobado;2005-03-21
33019;rechazado;2015-08-30
33020;aprobado;2015-12-03
33021;rechazado;1998-10-11
33022;aprobado;2017-05-12
33023;aprobado;1986-05-05
33025;rechazado;2009-02-06
33026;rechazado;2012-06-06
33027;rechazado;2016-02-07
33028;rechazado;2019-01-23
33029;aprobado;1998-03-04
33030;rechazado;2001-02-13
33032;aprobado;2014-01-08
33033;aprobado;2002-03-04
33034;rechazado;2019-08-29
33036;rechazado;2012-02-07
33041;aprobado;2018-11-18
33042;aprobado;2017-10-19
33043;aprobado;2007-10-19
33044;aprobado;2014-09-18
33045;rechazado;1994-05-25
33046;rechazado;2019-08-11
33047;aprobado;2014-11-24
33048;rechazado;2019-02-27
33049;aprobado;1980-02-18
33050;aprobado;1998-06-22
33051;rechazado;2015-10-31
33052;aprobado;2018-07-13
33054;rechazado;1988-09-06
33057;aprobado;1993-01-14
33058;aprobado;2017-02-28
33059;rechazado;2016-12-22
33060;aprobado;2017-07-16
33061;aprobado;2006-02-19
33063;rechazado;1983-08-30
33065;rechazado;2010-07-06
33066;rechazado;2014-11-08
33068;aprobado;1992-10-02
33069;aprobado;2019-06-14
33072;aprobado;2018-06-16
33073;aprobado;2019-08-10
33074;aprobado;2016-04-28
33075;rechazado;2016-12-22
33076;aprobado;2018-06-03
33077;rechazado;2014-02-18
33080;rechazado;2016-11-06
33082;aprobado;2018-11-09
33084;rechazado;2017-09-22
33085;aprobado;2014-04-09
33086;rechazado;2004-05-27
33087;rechazado;1985-10-21
33088;rechazado;2017-03-01
33089;rechazado;2016-10-07
33092;aprobado;2018-04-05
33093;aprobado;1999-04-22
33095;aprobado;2009-10-05
33096;aprobado;1991-07-26
33097;rechazado;2013-04-26
33098;aprobado;2017-01-18
33101;aprobado;1987-10-13
33102;aprobado;2018-12-18
33103;rechazado;2001-08-01
33104;aprobado;2013-08-05
33105;aprobado;2019-04-11
33107;rechazado;2016-10-14
33109;rechazado;2012-07-21
33110;rechazado;2017-05-10
33111;aprobado;2017-11-20
33112;rechazado;2011-05-25
33113;rechazado;2014-05-04
33114;aprobado;2007-11-30
33115;aprobado;2018-11-30
33116;rechazado;2018-10-15
33117;aprobado;1992-07-25
33118;rechazado;2000-06-24
33120;aprobado;2013-08-17
33121;rechazado;2017-07-02
33122;aprobado;2005-08-12
33126;aprobado;2015-12-28
33127;aprobado;2013-04-29
33130;rechazado;2016-03-21
33132;rechazado;2017-07-25
33133;rechazado;2018-08-02
33135;aprobado;2019-08-15
33136;aprobado;2017-01-05
33138;aprobado;2012-10-28
33140;aprobado;2016-06-21
33144;aprobado;2014-03-06
33145;aprobado;2013-11-11
33146;aprobado;2009-09-18
33147;aprobado;2019-07-25
33148;rechazado;2011-04-22
33150;rechazado;2019-01-07
33151;rechazado;2019-08-21
33153;rechazado;2003-05-15
33155;rechazado;2015-05-13
33156;rechazado;2018-08-28
33157;rechazado;1965-07-05
33159;rechazado;1992-08-29
33160;aprobado;2018-03-03
33162;aprobado;2010-08-26
33163;rechazado;2018-08-11
33164;aprobado;2008-01-07
33169;rechazado;2019-08-28
33171;aprobado;2007-07-24
33173;aprobado;2019-04-26
33174;rechazado;2019-06-13
33175;rechazado;2017-01-24
33177;aprobado;2008-11-30
33181;aprobado;2012-01-18
33182;aprobado;2007-04-24
33183;rechazado;2015-07-27
33191;rechazado;2018-04-15
33192;rechazado;2019-07-19
33194;rechazado;2007-05-20
33195;rechazado;2007-02-16
33197;aprobado;2009-12-17
33199;rechazado;2003-10-11
33200;aprobado;2019-02-25
33201;rechazado;1998-08-03
33202;aprobado;2013-05-13
33203;aprobado;2011-07-04
33204;aprobado;2019-07-07
33207;aprobado;2019-08-12
33209;aprobado;2013-07-15
33210;aprobado;2018-11-24
33211;aprobado;2019-05-03
33215;rechazado;2010-08-31
33216;aprobado;2012-03-24
33217;aprobado;2019-07-25
33218;rechazado;2006-11-06
33219;rechazado;2017-03-09
33220;rechazado;1988-10-28
33221;aprobado;1974-02-11
33223;aprobado;1999-07-02
33224;rechazado;2015-02-05
33226;rechazado;2018-03-18
33227;aprobado;2007-06-16
33229;rechazado;2019-08-13
33230;rechazado;2001-11-11
33232;rechazado;2017-10-12
33234;aprobado;2018-06-13
33236;rechazado;2005-02-06
33240;rechazado;2019-03-27
33242;aprobado;1991-12-27
33243;rechazado;2016-12-22
33244;aprobado;2006-09-20
33245;rechazado;2017-05-20
33246;aprobado;2009-12-07
33247;aprobado;2017-02-09
33248;aprobado;2016-12-05
33254;rechazado;2019-08-29
33255;aprobado;2019-07-10
33257;aprobado;1985-07-06
33258;rechazado;2018-06-10
33259;rechazado;2015-11-22
33260;aprobado;2017-10-13
33261;rechazado;2009-04-04
33264;rechazado;2015-01-20
33266;aprobado;2012-03-22
33267;aprobado;2011-11-04
33268;aprobado;2012-07-31
33269;rechazado;2014-07-20
33270;rechazado;2003-07-22
33272;rechazado;2015-10-01
33274;rechazado;2018-02-23
33275;aprobado;2011-02-01
33276;rechazado;2018-06-08
33277;rechazado;1999-09-19
33279;rechazado;2017-12-09
33280;aprobado;2018-09-25
33281;rechazado;2013-06-28
33282;rechazado;2009-11-06
33283;aprobado;2018-04-01
33284;aprobado;2009-08-09
33286;aprobado;1996-11-06
33287;aprobado;2018-12-17
33288;rechazado;2008-11-30
33289;aprobado;2019-04-15
33290;aprobado;2018-03-28
33291;aprobado;2019-07-01
33293;rechazado;2012-02-05
33294;rechazado;1999-08-20
33295;rechazado;2016-09-14
33296;aprobado;2019-05-30
33298;aprobado;2019-03-28
33300;aprobado;2002-02-03
33301;aprobado;2011-05-10
33305;rechazado;2014-04-26
33306;rechazado;1982-06-02
33307;aprobado;2008-08-17
33308;rechazado;1990-03-28
33309;aprobado;1995-04-21
33310;rechazado;1995-01-30
33311;aprobado;2019-07-18
33312;aprobado;1995-09-13
33313;rechazado;2002-06-24
33314;rechazado;1990-04-26
33317;rechazado;1994-01-28
33318;rechazado;2018-06-15
33319;aprobado;2002-05-27
33321;aprobado;2014-06-26
33322;aprobado;2010-01-13
33324;rechazado;2009-08-01
33325;rechazado;2019-05-20
33326;rechazado;2015-05-23
33327;aprobado;2009-06-06
33328;aprobado;1992-11-19
33329;rechazado;2014-05-21
33330;aprobado;2010-06-20
33331;aprobado;2013-08-01
33332;rechazado;2003-11-09
33333;aprobado;2007-07-12
33334;rechazado;2004-01-02
33335;aprobado;2016-02-29
33338;rechazado;2019-01-15
33340;aprobado;2017-04-08
33341;rechazado;2017-07-20
33342;aprobado;1976-01-21
33343;rechazado;2018-08-19
33344;aprobado;2018-03-26
33345;rechazado;2018-12-07
33346;aprobado;2001-08-09
33348;aprobado;1989-10-24
33349;aprobado;2017-01-20
33350;aprobado;2004-07-01
33351;rechazado;2010-12-22
33353;aprobado;2019-03-23
33356;aprobado;1988-02-27
33357;rechazado;2017-07-16
33358;rechazado;1984-03-17
33360;aprobado;2017-09-25
33361;aprobado;2011-10-14
33363;aprobado;2017-02-19
33364;rechazado;2017-09-05
33365;aprobado;2019-07-13
33366;aprobado;2018-10-19
33367;rechazado;2019-01-28
33368;rechazado;2018-08-07
33369;aprobado;2019-08-23
33370;aprobado;2014-02-08
33372;aprobado;2014-12-31
33373;aprobado;2017-10-13
33374;aprobado;2012-12-17
33375;rechazado;2019-08-08
33376;aprobado;2008-05-20
33377;rechazado;2012-04-26
33378;rechazado;2013-12-13
33379;aprobado;2017-12-21
33380;aprobado;1991-06-20
33381;aprobado;2017-08-02
33382;aprobado;2018-07-02
33383;aprobado;2016-01-31
33384;aprobado;2003-06-27
33385;rechazado;2019-03-05
33386;aprobado;2019-08-27
33387;aprobado;2016-09-22
33389;rechazado;2015-04-14
33390;rechazado;2017-03-03
33393;aprobado;2019-08-02
33394;rechazado;2014-01-09
33395;rechazado;2018-02-12
33397;aprobado;2016-12-26
33398;rechazado;2000-03-20
33399;aprobado;2017-08-09
33400;rechazado;1980-08-09
33401;aprobado;2017-08-31
33403;aprobado;1979-10-31
33404;rechazado;2018-01-13
33405;rechazado;2010-12-02
33406;rechazado;2011-03-01
33408;rechazado;2015-05-25
33409;aprobado;2015-06-03
33410;rechazado;1989-04-07
33411;rechazado;2019-04-01
33412;rechazado;1993-01-31
33413;aprobado;2014-03-15
33414;rechazado;2016-10-25
33415;rechazado;2010-04-13
33416;rechazado;2017-03-09
33419;aprobado;2018-07-12
33420;aprobado;2002-10-02
33421;rechazado;2019-01-19
33423;rechazado;2009-09-28
33424;rechazado;2019-08-14
33425;aprobado;2004-07-07
33426;aprobado;2017-10-15
33428;aprobado;2008-11-23
33429;rechazado;2007-09-29
33430;rechazado;1996-03-15
33431;aprobado;1992-06-25
33432;aprobado;2002-03-15
33436;rechazado;2005-12-04
33442;rechazado;2018-01-09
33445;rechazado;2012-01-17
33446;aprobado;2019-07-08
33449;rechazado;2001-08-19
33450;rechazado;2009-05-17
33451;aprobado;2012-06-24
33453;rechazado;2019-03-02
33454;aprobado;2012-09-22
33455;aprobado;2011-02-19
33456;aprobado;1998-01-06
33457;aprobado;2001-05-16
33458;rechazado;2015-12-28
33459;aprobado;2015-10-26
33462;rechazado;2011-07-05
33463;rechazado;2019-06-09
33464;aprobado;2011-11-11
33465;rechazado;2014-02-10
33466;aprobado;2018-01-11
33468;rechazado;2017-01-29
33470;rechazado;2014-06-30
33472;aprobado;1993-06-30
33473;rechazado;2011-07-25
33474;rechazado;1988-09-25
33479;aprobado;2019-01-05
33480;rechazado;2000-06-29
33481;rechazado;2018-08-25
33483;rechazado;2014-08-17
33485;rechazado;2010-10-18
33487;aprobado;2017-04-29
33489;rechazado;2017-10-18
33490;rechazado;2014-10-07
33491;aprobado;2017-04-21
33493;aprobado;2005-11-19
33494;aprobado;2017-02-20
33497;rechazado;2009-07-11
33500;aprobado;2017-02-15
33501;rechazado;2012-11-07
33502;aprobado;2004-11-06
33503;aprobado;2016-12-31
33504;rechazado;2016-04-26
33505;rechazado;2016-02-05
33508;rechazado;2006-08-10
33509;aprobado;2013-10-14
33510;aprobado;2000-01-28
33511;rechazado;1999-01-27
33512;aprobado;2019-08-19
33514;rechazado;2014-09-21
33515;rechazado;2012-12-15
33518;rechazado;2017-09-21
33519;rechazado;2018-12-03
33520;aprobado;2018-10-27
33521;rechazado;2015-09-26
33522;aprobado;2019-06-08
33523;aprobado;1996-02-15
33525;aprobado;1997-10-20
33527;aprobado;2019-07-24
33529;rechazado;2008-05-25
33530;aprobado;2015-05-02
33533;aprobado;2016-10-10
33535;aprobado;1996-09-21
33537;aprobado;2019-02-22
33538;aprobado;2016-09-02
33540;aprobado;2019-08-18
33541;aprobado;2004-02-13
33542;aprobado;2017-04-11
33543;rechazado;2007-02-03
33544;aprobado;2002-09-23
33546;rechazado;2014-02-13
33547;rechazado;2017-05-29
33548;aprobado;2017-11-12
33551;aprobado;2010-09-01
33553;aprobado;2010-07-19
33554;rechazado;1995-04-08
33557;aprobado;1998-07-18
33558;aprobado;2013-07-20
33560;aprobado;2008-04-26
33561;aprobado;2010-12-27
33563;aprobado;2007-10-13
33564;rechazado;2007-01-27
33565;rechazado;2010-03-28
33566;aprobado;2017-10-02
33567;rechazado;2016-11-09
33568;aprobado;2017-07-30
33569;aprobado;2018-12-04
33570;rechazado;2009-06-29
33571;aprobado;2018-03-28
33572;rechazado;2018-02-10
33575;rechazado;2015-09-12
33576;aprobado;2019-07-12
33577;rechazado;2017-08-05
33578;rechazado;2016-09-29
33579;rechazado;2005-08-12
33580;rechazado;2018-08-01
33583;aprobado;1993-12-15
33586;rechazado;2013-10-15
33587;rechazado;1994-08-20
33588;rechazado;2005-06-16
33589;aprobado;2015-02-17
33591;aprobado;2015-01-27
33592;rechazado;2019-03-15
33593;rechazado;2008-08-13
33594;rechazado;2016-10-17
33595;rechazado;2018-09-05
33596;rechazado;2017-06-01
33597;rechazado;2016-05-05
33598;aprobado;2018-03-13
33599;rechazado;2019-06-15
33601;aprobado;2005-04-05
33603;rechazado;2011-10-10
33604;rechazado;2007-09-22
33605;aprobado;2016-02-10
33607;aprobado;2011-02-24
33608;rechazado;2013-01-22
33609;aprobado;2019-04-22
33611;aprobado;2019-03-17
33612;rechazado;2013-09-25
33615;aprobado;2011-11-06
33616;aprobado;2008-10-14
33617;aprobado;2015-03-22
33618;rechazado;2008-01-29
33619;aprobado;2018-09-25
33620;rechazado;2010-11-26
33622;aprobado;2018-07-23
33623;rechazado;2000-05-31
33624;aprobado;2019-08-04
33625;aprobado;1974-11-10
33626;rechazado;2018-06-17
33628;aprobado;2019-08-01
33629;aprobado;2013-07-25
33631;rechazado;2019-07-17
33632;aprobado;1980-12-27
33633;rechazado;2015-05-04
33635;rechazado;2018-06-25
33636;aprobado;2001-03-06
33638;aprobado;2019-07-24
33639;rechazado;2016-03-12
33640;aprobado;1996-01-30
33641;rechazado;2006-05-21
33642;aprobado;2019-02-21
33643;aprobado;2015-04-14
33644;aprobado;1959-04-23
33649;aprobado;2016-04-17
33650;rechazado;2019-07-08
33652;aprobado;1999-08-13
33653;rechazado;1973-07-04
33654;rechazado;1987-02-23
33655;rechazado;2017-04-20
33658;rechazado;2003-06-27
33659;rechazado;2014-04-27
33660;rechazado;2019-05-09
33661;aprobado;1987-05-29
33663;rechazado;2011-05-08
33666;rechazado;2018-05-15
33667;rechazado;1966-08-24
33668;rechazado;2019-08-26
33669;aprobado;2013-05-22
33670;aprobado;1999-07-30
33671;aprobado;2019-05-20
33672;rechazado;2018-09-19
33673;aprobado;2008-11-23
33674;rechazado;2017-11-15
33675;rechazado;2008-03-18
33678;aprobado;1996-08-21
33679;rechazado;2003-08-27
33680;rechazado;2014-05-18
33681;rechazado;2018-05-13
33682;rechazado;2018-04-23
33683;aprobado;2011-07-31
33684;rechazado;2015-10-30
33685;aprobado;2008-07-01
33686;aprobado;2017-03-19
33687;rechazado;1997-09-09
33689;rechazado;2017-10-23
33690;aprobado;2011-01-13
33691;rechazado;2010-04-25
33693;rechazado;2017-08-15
33695;rechazado;2015-03-20
33697;aprobado;2019-08-07
33699;rechazado;2019-08-02
33700;rechazado;2018-08-02
33702;aprobado;2016-03-30
33704;aprobado;2019-04-02
33705;rechazado;2011-02-14
33706;aprobado;2010-08-01
33707;aprobado;2013-08-19
33708;aprobado;2004-10-16
33710;aprobado;2016-02-19
33711;aprobado;2016-12-23
33712;rechazado;2004-08-15
33713;rechazado;2001-08-22
33715;aprobado;2001-04-28
33716;aprobado;2000-01-12
33719;aprobado;2003-08-03
33720;rechazado;2019-03-02
33721;rechazado;2016-04-28
33722;rechazado;2001-10-05
33723;rechazado;2019-03-03
33724;rechazado;2006-11-08
33726;aprobado;2011-10-15
33727;aprobado;2011-04-04
33728;aprobado;1961-07-15
33729;rechazado;2015-11-12
33731;rechazado;2019-04-26
33732;rechazado;2019-08-28
33734;rechazado;2007-11-14
33736;aprobado;1992-09-28
33738;rechazado;2014-06-02
33739;aprobado;2012-07-07
33740;rechazado;2013-03-02
33742;aprobado;2008-04-02
33744;aprobado;2018-10-31
33745;aprobado;2019-08-21
33746;aprobado;2013-07-23
33747;rechazado;2018-06-06
33750;aprobado;2017-09-14
33751;aprobado;1972-03-19
33752;rechazado;2015-10-02
33753;aprobado;2019-02-04
33755;aprobado;2014-09-02
33757;rechazado;2017-10-21
33762;aprobado;2013-11-09
33763;rechazado;2019-08-14
33764;aprobado;2017-05-14
33765;aprobado;2019-07-16
33766;rechazado;2016-03-21
33767;aprobado;2011-01-24
33769;rechazado;2018-06-20
33770;aprobado;2017-02-14
33772;rechazado;1980-09-27
33773;aprobado;2007-10-22
33775;rechazado;2019-05-18
33777;aprobado;2019-04-06
33778;rechazado;2017-01-09
33781;aprobado;2017-05-23
33783;rechazado;2016-03-23
33785;rechazado;1951-07-01
33786;aprobado;2013-03-25
33789;rechazado;2017-02-18
33791;rechazado;2013-01-25
33792;rechazado;2019-01-27
33793;aprobado;2011-08-19
33797;rechazado;2010-06-05
33798;rechazado;2017-05-01
33799;aprobado;2014-11-11
33800;rechazado;2017-07-13
33801;aprobado;2015-01-27
33802;rechazado;2005-07-29
33805;aprobado;2018-06-30
33807;rechazado;2011-11-30
33808;aprobado;2014-06-18
33810;aprobado;2013-11-07
33811;rechazado;2017-03-07
33812;rechazado;2014-01-01
33815;rechazado;2019-05-17
33816;rechazado;2008-03-09
33820;aprobado;2012-09-30
33822;rechazado;2008-05-03
33823;aprobado;2013-03-05
33824;aprobado;2019-08-05
33825;aprobado;2019-05-25
33826;aprobado;2019-08-13
33828;rechazado;2011-01-05
33830;aprobado;1992-09-16
33831;rechazado;2010-06-10
33832;rechazado;2017-07-30
33833;aprobado;2010-03-27
33835;rechazado;2017-02-13
33838;aprobado;1986-08-15
33839;rechazado;2019-08-17
33841;aprobado;2014-09-14
33842;rechazado;2005-07-26
33843;rechazado;2017-11-30
33844;rechazado;2014-03-16
33845;aprobado;2019-06-14
33846;rechazado;2017-12-30
33847;rechazado;2013-09-16
33848;rechazado;1983-03-26
33849;rechazado;2007-07-01
33850;rechazado;2008-08-14
33851;rechazado;2019-01-07
33852;rechazado;2016-08-31
33853;rechazado;1992-03-09
33854;rechazado;2014-09-11
33855;aprobado;2011-01-31
33856;aprobado;2007-10-19
33857;rechazado;2003-10-15
33859;rechazado;2017-12-04
33861;rechazado;2008-02-10
33863;aprobado;2019-08-21
33864;aprobado;2018-07-13
33865;aprobado;2009-02-11
33867;rechazado;2018-07-07
33869;rechazado;1998-07-22
33870;rechazado;1998-11-12
33872;rechazado;2016-11-16
33873;aprobado;2008-01-12
33874;rechazado;2017-12-02
33875;rechazado;2010-04-20
33877;aprobado;2018-07-25
33878;rechazado;2006-12-04
33880;rechazado;2015-08-20
33882;aprobado;2018-01-01
33883;aprobado;2016-02-16
33884;rechazado;2017-01-02
33885;aprobado;2018-01-28
33886;rechazado;2019-07-03
33888;rechazado;2003-01-23
33889;rechazado;2015-12-22
33890;aprobado;2011-04-16
33891;aprobado;2011-09-21
33892;aprobado;2006-06-23
33893;rechazado;1998-11-20
33895;rechazado;2018-08-09
33896;rechazado;2013-12-06
33897;rechazado;2018-12-20
33898;rechazado;2013-08-25
33901;aprobado;1990-09-19
33903;rechazado;2013-06-02
33904;rechazado;2007-02-22
33906;aprobado;2019-03-02
33909;rechazado;1990-12-21
33910;aprobado;2007-09-11
33911;aprobado;2007-01-04
33913;rechazado;1989-09-15
33915;rechazado;2016-08-30
33917;rechazado;2018-03-28
33918;rechazado;2015-05-27
33919;aprobado;2019-01-09
