Rid;Pid
69163-74405-MB;521588476750944630008257931294040404
38612-23916-BJ;10578147176976730115161276246924696848790083
45203-5476-FO;352020721486940775987028318107512609202836546864195915147171197357301581819447503186
60915-61715-KA;7019267317253237078
86877-56996-OJ;7020105119142472013
18481-41961-DO;12788195245930769268091807601672474399333141044491386418563568135753
8127-37756-LO;37579152220485564600143537782677378851139
57559-85986-DO;2462787319921741961635006892125549094176124739
75659-8336-GB;27431107585076289
39016-50290-LH;37579204022313315899627909591804898996042
16271-5521-IL;8674340180010300753
22893-46428-GB;111512087786054
67235-34485-IO;11153790927873320052118890126985566957003688330107578699
85011-7918-JL;578380910931534337182560602198862415
32432-32496-GJ;144062597760928538058719419202766266695
80639-43784-DM;106733506782901783253119236539043300180
15253-99183-MB;1137440296995806071619876165536207476704573506849129647436
88502-9179-LE;7719292778040823405053960021315
97812-56099-AL;41318714828388167986614223790622387112608445041432131
92267-5345-ON;2707863294993246977170749770345305454724589927876835569478
13616-50549-KE;177471860067928828121808324201933311181299800565063
2276-44536-GA;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
69475-3010-BB;1137440296995808077258783882639407939136675857773219898191
69308-88074-KA;31389010178407119832407500099
43451-92971-ID;3917773128619074034581951475541791812762918908015881450097504235394951405338336061570224794673229532852041722098118467
92925-4034-JF;20982070057805846896006310654354120107331126879866191424217277841851655809350
63182-88949-AH;67796724855649926843556187388339775385616115328324
41569-14772-HJ;264830956467657597166574280896493169264731255361
86073-86635-BB;67796724855649957876432681781365684068541492717907
30359-80080-HH;2340511785535530115398609551904837
46376-23569-IF;2259300440646440902602807441515843
36489-78094-IM;1250628832447877341257743467432998674804760684350334598977966360062036
99367-53191-BB;1945370780066921739600
733-25666-OG;1975350708962815560182790848080211
65705-42976-EG;195122114020829289171950147409172139334721293268802502037686513753726021189
3458-19073-FN;4885268876749521258962098431558907570538555657020679798364921160003
10435-75819-GN;1137440296995807641008751793864245301937870393533163127880
58786-16170-AE;31069188372980035
83648-49102-BE;2462787319921741961635006892126659673917841731
20800-56885-HJ;1250628832449444896010147323187342522270798821212148017410175231223117
73840-78445-BN;545127185729375905738564
45329-96669-EM;1896070936256845710634698024498296994177358426648861336544542068992326
3431-95702-HH;17355961563046382606370117663244832390143622524395863
69664-47284-DM;34507274947000894284170739039890054079811
83087-49800-HH;441463416414059990293009405876536700331631695577504057024854
18064-34926-LJ;1137440296995806071619876165536207476704573506849129647436
19847-10929-BF;195122114020829289171950194622432407561633833775291326695727368362056181079
39088-88484-NF;2438036203544466747635424076878465601894600937732647710785
46793-62365-OL;2462787319921741961635006892126659673917841731
35386-14706-FD;2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877
51987-75271-JA;34507274947000894284170739039890054079811
54716-16518-AA;9615513610894510454566725738474868298052945
94619-90119-LH;3760545176495263395923613041158054730058442557534004002213631878202338723886418508897256556873
86208-33046-LO;21005067704792312128859830288153145385683836110066952495449665992666884566087
51906-579-LH;693213003518271226155711941208957441786591420241156049234251
87813-67719-GG;161330645346466478325079325034241017666604307204016817394508104
7208-5128-AE;3046868522014439619603635686825845135553941833312231001001717932661256786455026920789389452128308193198910370722546801810815214657
66069-95635-MB;32779076240631120
15815-67495-NG;214539033202136284106867917738549425349656984415889353222777040388458379660444790909260
83625-78852-HA;7599104669224299589
62636-83165-EH;3679296139720534896612092374601
46275-53109-AO;2437859233234361550516950837579453677412514293520830980426
38872-32047-NO;418565088580
31995-10114-GO;8243108361284379475
3144-67204-OO;10824651475632495539495470059062994293253552216218281818964545206360276529578968328905753189009680414734976297429334
183-46142-BJ;152167660932415326193432378524866387300936612278541150131360213639662121835813782245481
27934-50363-FM;15785155092834838805117945327150861022547
93748-56911-JG;7021790687531396161
70854-76075-DJ;1376588117101269599132859918655949796329751552014433310090663562063428071130423639
56779-28233-IK;177462528900677433895862256949391616627022261341931436040679246
6615-97110-EB;796678157060313138313959249828466730403127628581503283292356454351056450
79887-43495-OO;34165992880806104616875286860
26712-81270-EG;1871581270471724791120
43610-58660-MD;1034495923700712997213361962789109642533238337
24410-60250-AK;1511917486302752801555128190447193223927832731908599186000374237962514737547903913364908960083
59171-51160-OB;6371446492393588484845996017055575039510328338167157071452666445794611723962458901976711249426925853327483176315970
30519-74001-LM;90117304700656941989432145975211525704747220959995553735531317826851695201829184827475
950-17067-LL;9619424412562337918120655864209694282959070579565749591
74031-15224-EJ;1034495923700712995370902640877216540851061840
63134-9754-FN;537045996172834319224090217078350148
45659-559-HA;8661644569622367088912412269932610572804435
8805-6375-LB;2109948917331704762707
32091-84476-BF;1250628832447876669301680057907530152996401336893375446843487317747027
99152-45946-DJ;240862351772541357170057443878794568
70642-97863-BM;161401229798391281197711811682136640049052213537101
52260-57395-BM;2239892019062373912342997657211979
99818-42771-NK;2084752041447451046374896028145180974194048989581203482437516061227095585622348649
18223-63318-EK;8241998988093186394
70367-12975-JH;4443126160139873595031980941464871648462074428624103750
6902-41098-NL;31359615487075666
51217-8571-DB;195122114020829289171950147409216395118239481924489345780190606174048119126
97486-86115-LO;1250736617818936166589826923862446147869739709894967169686657894738247
27127-77632-JK;2855370477535568885594220838006506638383443677577574114644
32377-73823-IA;526421743831082649937219
6562-5733-EL;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
25544-17291-FG;41318714828388167986614223790608071797406745494713680
37602-33493-EM;17357457385530580657913985057602976730364449967531346
65320-74661-KN;2340511785535530115398609551904837
26936-96476-MF;4885689913348396124331703542120516402618105380888905032814087389514
59255-83692-HJ;2259300440646440902602807441515843
41608-50127-BB;43569495812005152465702140217286569416827945306186061
19004-95978-LH;291184716030926755925366403919669180693836905411309254569795
48564-16280-IO;1250628832447877058787413503629855365389292660295641832295421952812359
94182-15468-BL;1137440296995808163687763726931232649332585297930364020035
81989-50274-NA;441463416414059990293009405876536700331631695577504057024854
75736-40540-BE;6493636157912192824335069518961421294350357405563208009701698308261795679833046443370716295333944779086
80485-58594-JB;6493636157912192824335069518961421294350357405563208009701698308261795679833046443370716295333944779086
16147-63929-LN;37579152220485564600143537782677378851139
2563-38407-FF;7596565837153858896
33894-69723-BL;9334309056952250887007063074391515242780320750711502160
51567-98787-BA;67796724855649926843556187388339775385616115328324
72669-96114-EH;1250628832447877343864999768289970284744184362276518247775805681856336
5816-77238-NF;240862351772541263639293764102661704
12418-36102-OD;33834549094937872430503091270028561836365
39456-2980-DF;921486581509039374869768923816893521447087851141227329349074674532371165306103082565
30512-81015-NJ;42795244291183288209199030826485598266604111700970819
18640-58322-NB;198676669962067898939336672110760509182577243057741725329707917286124057153
37638-58388-GD;8825082680358107439476497206595
66079-2372-EI;35708596357872781989617295692
61704-8928-HB;578380910931534337182560602198862415
28471-73363-MB;34163093164425178944366057651419204446529
49474-81069-BD;139552725852307234238000713
24636-89646-DB;8241998988093186394
54758-89492-KH;8241998988093186394
73631-23382-LB;478510735694
82311-57981-HK;1034495923700712913353762222043496341556061512
48797-8978-AM;3599053959460055720733483166468189472065098017145009301715891236982843471801677281015845015923008508881986
63996-79386-GN;556123651742403719549460260197955110380413735251
90080-18519-IK;8661644569622367088912412269932610572804435
79864-15561-KH;1250628832449544604357909428102594236618565149622201205575718559572304
85125-78212-IN;17357457385530580657913985057602976730364449967531346
69046-46255-IA;1662370856425519069365366457147934248080458768345417667069248391916469217739689511625548858421167940202561
35250-99068-EG;6371446492393588484845996017055575039510328338167157071452666445794611723962458901976711249426925853327483176315970
52948-19146-LN;2707863294993246977170749770345305454724589927876835569478
66007-91805-AH;264830956467382526100053991821683480372439110732
31806-21266-EA;418565088580
10148-62578-KN;15785155092834838805117945327150861022547
2627-90657-KJ;4885268876749520864287905532657288955501589008698013204390827814739
8819-71986-GB;2680649154290666004249967324161865758644224215503192982846349774054733
37795-13581-MB;6371446492393588484845996017055575039510328338167157071452666445794611723962458901976711249426925853327483176315970
98733-77366-HH;106733506782901783253119236539043300180
74468-15829-BO;8483733056675026422903608078171659744076104
26086-42138-EM;37579152220485564600143537782651509305163
36547-82434-FN;320160981106656599365330667942938967608101442940455557067320427688781140
36026-51486-JJ;27431107585076289
22602-18520-FG;13918726184482018604817992992443691281195027300592393969467449887668418470221026898745550476115205450817
43800-32291-GA;9619424412562337918120655864209694282959070579565749591
68046-91665-BG;90117304700656941989432145975211525723723771523612132884903013177577863122136760413251
42117-43953-FF;55407682340820397910184130021851968868783674666278113959715030511777800002755617904619344
38442-99624-IB;10577590996067371004573241290412548950212691859193362756
51889-13582-OA;5371409934798295592120610414519005861681473382363513638085529239637514484147543
80546-44062-MD;67796724855649900922953304983464430882019287855687
42511-82003-GB;7596565837153858896
70367-51461-GI;121424939937603
76571-79792-ID;4443126160139873590976209537344913513047148032724134979
62646-82686-JJ;578380910931534337182560602198862415
70244-26721-GF;33834549094938797211404994420821532762451
54759-98782-OB;1137440296997122950097295078826240963494242223661259383109
53059-21845-AA;320160981106656600226248736542104116663858228827440842084315284513188164
2080-36438-NG;11630184294034796307799228871435302700879547592899066855912777214278
