numero,tipo_contenido,duracion
26371,spam,40
26372,audio,69
26376,spam,14
26377,video,49
26380,audio,43
26382,spam,6
26383,imagenes,86
26386,video,69
26387,video,45
26389,spam,21
26390,imagenes,37
26391,video,51
26396,spam,60
26397,audio,86
26398,spam,49
26399,audio,68
26400,audio,59
26402,spam,58
26403,imagenes,6
26405,spam,27
26407,imagenes,90
26408,imagenes,5
26409,imagenes,81
26410,spam,73
26411,video,70
26417,video,46
26419,imagenes,30
26420,spam,72
26423,audio,41
26424,video,37
26426,video,54
26428,video,48
26433,imagenes,48
26435,imagenes,51
26436,audio,64
26438,video,78
26441,imagenes,90
26442,video,3
26446,spam,62
26447,video,61
26448,video,87
26449,spam,42
26450,spam,62
26456,spam,82
26461,spam,27
26462,spam,33
26467,audio,85
26469,audio,24
26470,audio,37
26474,imagenes,75
26476,video,49
26477,spam,29
26478,spam,47
26479,audio,79
26481,imagenes,48
26483,audio,73
26484,imagenes,48
26488,spam,59
26489,imagenes,61
26491,video,27
26492,video,54
26495,audio,59
26496,imagenes,76
26497,audio,20
26498,audio,76
26502,imagenes,5
26505,spam,62
26510,spam,57
26511,video,21
26512,spam,33
26513,imagenes,89
26514,audio,21
26517,video,50
26518,spam,20
26521,audio,44
26525,video,71
26526,video,48
26527,imagenes,35
26528,imagenes,44
26531,imagenes,54
26534,audio,60
26536,spam,44
26538,audio,66
26543,audio,56
26545,imagenes,44
26546,audio,41
26547,spam,78
26551,spam,66
26554,imagenes,52
26555,imagenes,22
26557,video,14
26558,video,52
26559,imagenes,31
26561,imagenes,85
26563,spam,4
26564,audio,2
26565,spam,8
26569,spam,47
26573,audio,52
26574,imagenes,82
26579,imagenes,90
26580,audio,21
26581,spam,22
26590,spam,38
26591,imagenes,57
26593,imagenes,2
26596,video,51
26597,video,27
26604,video,6
26606,imagenes,53
26610,spam,35
26612,spam,40
26614,imagenes,55
26616,spam,88
26619,imagenes,89
26623,video,28
26626,audio,82
26628,spam,16
26632,video,75
26634,imagenes,41
26636,imagenes,86
26638,audio,16
26642,video,34
26644,imagenes,90
26645,video,29
26647,video,78
26649,spam,37
26651,video,32
26652,imagenes,72
26656,video,41
26657,imagenes,34
26658,spam,47
26659,video,35
26661,audio,88
26665,imagenes,47
26667,spam,58
26668,spam,30
26671,imagenes,71
26673,video,53
26674,audio,47
26678,audio,21
26679,imagenes,9
26680,spam,53
26682,spam,19
26684,imagenes,47
26685,imagenes,49
26686,imagenes,40
26687,audio,51
26689,imagenes,86
26690,spam,21
26692,spam,21
26693,imagenes,67
26696,audio,83
26697,spam,79
26699,video,48
26703,video,71
26711,audio,32
26713,spam,79
26714,spam,31
26719,video,72
26720,video,81
26721,audio,42
26728,video,86
26729,imagenes,33
26732,video,21
26734,spam,71
26735,spam,84
26738,video,36
26740,audio,6
26741,audio,61
26744,audio,75
26747,spam,71
26748,video,44
26749,audio,54
26751,spam,3
26753,audio,89
26754,video,57
26755,spam,7
26756,imagenes,51
26757,video,4
26758,imagenes,21
26760,spam,3
26761,spam,47
26767,imagenes,52
26769,audio,49
26770,spam,68
26771,audio,15
26772,spam,66
26773,imagenes,77
26777,imagenes,22
26781,imagenes,27
26782,audio,23
26785,spam,41
26788,video,18
26789,video,72
26791,spam,53
26793,imagenes,41
26794,audio,70
26797,imagenes,41
26800,imagenes,80
26801,video,83
26805,spam,54
26807,imagenes,40
26811,imagenes,59
26812,audio,48
26813,spam,5
26814,spam,50
26815,audio,84
26816,audio,49
26818,audio,10
26819,video,71
26820,video,15
26824,spam,17
26825,video,13
26826,video,61
26829,spam,84
26831,imagenes,54
26834,imagenes,11
26836,imagenes,73
26839,imagenes,75
26841,imagenes,51
26843,spam,51
26844,video,7
26845,audio,45
26846,audio,53
26847,imagenes,16
26848,video,18
26849,imagenes,6
26851,imagenes,75
26856,spam,27
26858,audio,87
26859,video,35
26860,spam,74
26861,video,43
26862,spam,69
26863,spam,45
26864,imagenes,71
26868,video,62
26870,video,64
26873,imagenes,17
26874,audio,45
26875,video,73
26876,video,56
26877,audio,40
26878,spam,36
26879,video,16
26881,spam,27
26883,imagenes,54
26888,video,1
26892,video,32
26893,video,82
26894,imagenes,17
26895,imagenes,17
26899,imagenes,39
26901,imagenes,29
26902,video,46
26904,video,33
26906,video,1
26908,audio,84
26909,spam,69
26911,video,20
26912,spam,59
26914,audio,58
26917,spam,47
26918,spam,50
26919,imagenes,85
26922,audio,69
26923,audio,62
26924,spam,81
26925,imagenes,70
26926,video,44
26929,spam,32
26930,audio,34
26932,audio,68
26933,spam,13
26934,imagenes,61
26935,video,3
26937,audio,44
26939,spam,15
26940,imagenes,11
26942,imagenes,73
26944,spam,79
26947,imagenes,24
26948,video,85
26950,video,9
26952,video,54
26953,video,77
26955,audio,38
26957,spam,16
26958,imagenes,80
26959,audio,29
26960,imagenes,54
26961,audio,1
26962,imagenes,11
26963,video,11
26966,video,25
26967,spam,43
26968,spam,29
26971,video,70
26972,video,58
26976,video,71
26984,audio,58
26985,audio,87
26986,imagenes,7
26987,audio,21
26992,imagenes,8
26996,spam,59
26998,imagenes,66
26999,video,31
27001,audio,59
27002,audio,52
27005,imagenes,75
27006,spam,35
27009,video,36
27010,imagenes,19
27012,spam,13
27013,audio,84
27015,video,39
27016,video,56
27017,video,39
27021,video,80
27027,audio,46
27028,imagenes,57
27030,video,67
27034,spam,79
27035,spam,2
27037,imagenes,4
27040,imagenes,44
27042,imagenes,90
27043,spam,35
27044,spam,89
27045,audio,33
27052,audio,28
27053,imagenes,74
27054,spam,56
27055,audio,57
27056,audio,10
27057,imagenes,81
27058,video,63
27059,imagenes,19
27060,imagenes,27
27061,imagenes,25
27062,spam,80
27063,video,42
27064,audio,31
27065,imagenes,21
27066,video,17
27068,imagenes,71
27069,spam,46
27070,video,83
27071,spam,13
27074,audio,25
27077,audio,9
27084,audio,59
27093,video,51
27094,spam,25
27095,spam,77
27098,spam,4
27103,imagenes,20
27104,audio,51
27108,imagenes,38
27115,video,75
27117,audio,5
27118,video,54
27119,spam,23
27122,audio,18
27123,spam,89
27125,audio,54
27127,audio,24
27129,audio,21
27131,spam,4
27132,audio,79
27133,video,19
27138,video,40
27144,imagenes,36
27148,imagenes,40
27150,spam,34
27152,spam,44
27156,imagenes,77
27159,spam,16
27160,audio,77
27161,video,15
27162,video,30
27163,audio,19
27164,imagenes,84
27165,imagenes,11
27166,video,88
27169,spam,4
27170,audio,74
27171,audio,75
27178,spam,43
27179,audio,24
27183,audio,47
27184,imagenes,89
27185,audio,88
27187,video,65
27190,video,61
27195,spam,89
27196,audio,57
27197,video,78
27200,imagenes,56
27201,spam,79
27202,imagenes,82
27207,imagenes,40
27208,audio,60
27209,spam,7
27214,video,88
27215,audio,73
27219,spam,27
27220,spam,72
27221,imagenes,55
27224,imagenes,17
27226,spam,21
27227,imagenes,18
27228,audio,70
27230,video,15
27232,imagenes,34
27233,audio,57
27235,spam,69
27237,audio,1
27238,imagenes,68
27239,spam,8
27240,spam,87
27243,video,23
27244,audio,55
27245,spam,9
27247,spam,65
27248,video,17
27249,video,32
27252,video,56
27256,audio,74
27259,video,24
27263,spam,46
27264,audio,49
27265,video,55
27266,spam,48
27269,video,1
27270,video,31
27273,imagenes,10
27274,spam,45
27276,audio,5
27277,video,16
27281,spam,78
27284,imagenes,74
27293,audio,67
27295,imagenes,88
27296,spam,79
27306,spam,33
27308,spam,1
27310,imagenes,79
27311,audio,5
27312,spam,27
27313,imagenes,80
27315,audio,27
27316,imagenes,20
27317,video,83
27320,video,58
27322,imagenes,8
27323,video,33
27327,audio,8
27331,video,78
27334,audio,83
27335,audio,1
27337,video,84
27338,video,3
27339,audio,51
27341,video,56
27343,audio,84
27344,spam,46
27346,imagenes,17
27348,spam,69
27353,spam,65
27358,video,80
27359,imagenes,80
27362,audio,65
27364,spam,2
27365,spam,70
27366,spam,79
27367,spam,43
27368,video,38
27369,imagenes,25
27371,audio,64
27374,spam,53
27376,imagenes,4
27377,video,16
27380,imagenes,58
27381,imagenes,73
27382,spam,88
27383,imagenes,41
27385,audio,2
27389,imagenes,48
27392,imagenes,13
27394,spam,75
27395,audio,19
27398,imagenes,14
27400,video,29
27401,spam,12
27404,spam,40
27405,video,57
27406,video,26
27412,audio,71
27413,audio,77
27414,imagenes,90
27416,spam,17
27421,spam,46
27424,video,79
27426,video,19
27428,spam,36
27429,imagenes,15
27430,imagenes,7
27431,audio,71
27433,imagenes,63
27435,video,3
27438,audio,70
27444,spam,77
27447,spam,15
27448,video,83
27450,audio,75
27451,audio,46
27452,video,7
27454,audio,82
27456,video,77
27460,audio,73
27464,imagenes,26
27465,audio,45
27466,spam,17
27467,audio,82
27469,video,90
27471,imagenes,29
27472,spam,37
27473,audio,38
27474,video,19
27476,spam,86
27479,spam,64
27480,video,40
27482,video,7
27487,audio,5
27488,spam,90
27493,imagenes,39
27494,audio,27
27501,audio,39
27505,spam,86
27507,audio,73
27509,video,64
27513,imagenes,50
27514,video,78
27516,audio,41
27521,imagenes,22
27522,spam,6
27524,imagenes,25
27525,spam,63
27526,spam,46
27527,spam,52
27528,video,45
27529,audio,84
27531,video,78
27532,video,61
27534,video,58
27536,spam,1
27537,audio,40
27539,audio,84
27543,imagenes,72
27544,audio,2
27545,spam,77
27546,video,62
27547,imagenes,45
27548,video,80
27549,audio,19
27551,spam,81
27555,spam,33
27558,spam,10
27559,imagenes,60
27560,video,69
27561,imagenes,22
27565,audio,36
27566,video,7
27567,video,62
27568,spam,51
27569,audio,76
27570,imagenes,23
27572,audio,15
27573,spam,25
27574,imagenes,9
27577,imagenes,1
27578,spam,14
27580,spam,78
27581,video,85
27583,imagenes,81
27586,spam,78
27587,imagenes,76
27588,spam,29
27589,spam,63
27590,imagenes,7
27592,spam,8
27593,spam,45
27594,video,69
27595,imagenes,14
27598,video,23
27602,spam,10
27604,video,28
27605,audio,7
27606,spam,67
27607,spam,26
27611,spam,20
27614,imagenes,88
27616,video,66
27624,audio,58
27626,imagenes,58
27627,imagenes,37
27628,imagenes,70
27632,imagenes,64
27633,imagenes,20
27634,imagenes,79
27636,spam,72
27637,video,14
27640,imagenes,39
27641,audio,35
27643,audio,8
27644,video,9
27645,spam,88
27649,imagenes,63
27651,spam,18
27652,spam,50
27653,video,42
27655,video,26
27657,spam,77
27658,imagenes,32
27661,spam,87
27662,audio,28
27666,video,22
27668,imagenes,84
27669,video,43
27671,imagenes,64
27676,imagenes,37
27677,spam,63
27678,audio,46
27680,audio,69
27681,imagenes,75
27685,audio,49
27686,audio,66
27691,video,52
27692,spam,54
27693,video,27
27694,audio,69
27695,audio,33
27698,spam,52
27700,spam,18
27701,audio,1
27703,video,56
27707,spam,59
27708,video,78
27709,imagenes,12
27710,video,49
27713,video,73
27714,video,67
27715,imagenes,64
27719,audio,77
27720,audio,33
27723,video,9
27725,audio,72
27731,audio,33
27732,video,23
27733,spam,45
27735,imagenes,12
27737,imagenes,22
27739,audio,52
27740,video,34
27741,imagenes,65
27742,video,79
27743,video,86
27744,imagenes,50
27747,imagenes,6
27748,video,52
27750,video,64
27752,imagenes,66
27755,spam,83
27758,imagenes,31
27759,imagenes,25
27760,imagenes,45
27762,video,72
27763,spam,54
27764,audio,48
27767,imagenes,37
27774,imagenes,4
27775,imagenes,63
27778,spam,63
27783,audio,37
27784,video,11
27785,spam,11
27787,spam,73
27790,imagenes,36
27791,audio,28
27792,spam,32
27793,audio,79
27795,audio,21
27796,video,19
27803,spam,14
27806,spam,15
27810,video,16
27811,imagenes,50
27812,video,43
27814,spam,2
27815,imagenes,35
27816,imagenes,44
27817,spam,28
27819,audio,46
27820,video,32
27823,imagenes,19
27824,audio,78
27825,audio,71
27828,imagenes,55
27830,audio,55
27831,imagenes,61
27833,imagenes,5
27834,video,84
27835,audio,42
27840,video,41
27841,video,6
27843,audio,62
27845,spam,48
27846,video,40
27847,imagenes,26
27849,audio,65
27850,audio,88
27856,audio,77
27857,spam,59
27858,imagenes,72
27859,imagenes,7
27862,imagenes,26
27863,video,87
27865,spam,16
27866,spam,72
27867,spam,31
27873,audio,36
27876,spam,54
27877,imagenes,60
27878,spam,53
27879,spam,62
27880,imagenes,69
27881,imagenes,21
27882,spam,16
27883,spam,7
27885,spam,57
27887,spam,85
27888,spam,60
27889,video,74
27890,imagenes,51
27891,imagenes,51
27892,audio,70
27895,imagenes,24
27897,spam,6
27898,imagenes,66
27899,audio,40
27901,spam,58
27903,audio,19
27904,imagenes,66
27906,imagenes,85
27907,video,70
27912,video,9
27914,imagenes,43
27916,imagenes,88
27918,audio,7
27919,audio,47
27921,audio,20
27923,video,45
27929,audio,62
27931,imagenes,38
27932,video,32
27935,spam,23
27937,video,26
27938,spam,36
27942,imagenes,3
27943,spam,57
27944,spam,58
27948,audio,82
27950,video,7
27952,video,1
27953,spam,9
27955,spam,71
27956,spam,43
27960,video,73
27962,video,59
27963,video,85
27967,audio,90
27968,imagenes,45
27969,spam,9
27970,audio,80
27971,imagenes,20
27973,spam,32
27974,spam,1
27975,audio,63
27976,video,49
27977,video,60
27978,imagenes,53
27979,video,50
27980,imagenes,27
27983,imagenes,51
27985,imagenes,41
27991,spam,37
27994,video,75
27996,spam,1
27997,video,46
27999,imagenes,61
28000,video,55
28002,video,70
28004,audio,5
28005,spam,4
28006,video,42
28007,audio,26
28009,imagenes,35
28010,spam,52
28012,imagenes,56
28013,spam,46
28015,imagenes,57
28016,spam,29
28017,imagenes,56
28018,spam,60
28020,imagenes,22
28024,audio,68
28026,audio,13
28028,imagenes,5
28029,video,76
28030,video,37
28031,imagenes,79
28035,spam,60
28036,audio,7
28038,audio,52
28039,spam,16
28041,spam,30
28042,spam,27
28047,audio,33
28049,video,14
28050,video,52
28051,imagenes,15
28055,audio,31
28058,audio,70
28059,spam,76
28060,spam,5
28061,spam,88
28062,video,52
28064,imagenes,89
28066,audio,37
28070,spam,42
28071,audio,25
28075,spam,66
28080,audio,18
28081,video,68
28083,audio,3
28084,video,61
28088,audio,9
28089,video,34
28092,video,8
28093,audio,2
28095,spam,34
28096,spam,12
28097,video,81
28099,audio,72
28100,audio,79
28103,imagenes,25
28107,imagenes,88
28109,spam,5
28116,imagenes,18
28121,audio,48
28123,audio,48
28126,spam,5
28127,imagenes,58
28128,imagenes,72
28130,spam,24
28131,spam,69
28134,audio,28
28136,audio,78
28137,audio,79
28140,audio,29
28142,spam,65
28144,audio,16
28145,video,57
28148,spam,84
28150,audio,63
28152,spam,69
28154,imagenes,52
28155,imagenes,73
28156,spam,89
28159,audio,33
28160,video,15
28162,audio,36
28163,spam,50
28170,audio,25
28173,audio,49
28176,video,75
28178,video,48
28180,imagenes,30
28184,imagenes,38
28189,spam,42
28192,audio,14
28194,audio,30
28195,imagenes,90
28197,video,60
28199,video,16
28201,spam,54
28203,video,30
28204,video,67
28207,imagenes,5
28213,video,1
28215,audio,71
28217,imagenes,64
28218,video,32
28219,spam,85
28220,audio,3
28221,audio,86
28222,spam,46
28226,audio,31
28230,video,41
28231,imagenes,74
28232,imagenes,28
28237,spam,4
28238,imagenes,81
28240,video,90
28244,audio,26
28246,video,71
28247,audio,52
28248,video,25
28250,audio,26
28251,imagenes,79
28252,spam,61
28254,spam,70
28255,spam,72
28256,spam,30
28257,audio,83
28260,spam,4
28262,audio,78
28265,video,18
28266,spam,22
28267,imagenes,11
28268,spam,37
28269,imagenes,44
28272,imagenes,18
28277,spam,76
28278,imagenes,80
28281,audio,64
28282,video,76
28283,imagenes,21
28284,audio,7
28287,audio,9
28288,audio,7
28291,video,17
28292,video,80
28293,imagenes,77
28294,spam,38
28296,imagenes,48
28298,spam,86
28299,imagenes,45
28304,video,43
28306,audio,89
28309,spam,2
28313,imagenes,51
28314,imagenes,26
28316,imagenes,2
28319,audio,59
28320,video,66
28322,spam,7
28323,spam,49
28330,video,61
28333,imagenes,22
28335,spam,71
28336,video,25
28337,spam,12
28338,spam,76
28341,imagenes,86
28342,imagenes,12
28343,audio,17
28344,spam,78
28346,video,47
28347,video,55
28353,audio,62
28355,imagenes,57
28358,video,27
28359,imagenes,24
28360,spam,49
28361,audio,10
28367,video,68
28369,video,70
28370,spam,40
28371,spam,24
28372,imagenes,34
28374,spam,8
28379,audio,35
28383,video,54
28384,video,60
28387,imagenes,27
28389,video,56
28391,video,43
28393,imagenes,77
28395,video,58
28396,audio,50
28400,spam,2
28401,imagenes,64
28402,audio,73
28403,spam,15
28405,audio,55
28408,audio,34
28409,spam,48
28411,audio,55
28412,spam,61
28415,imagenes,14
28416,video,79
28418,spam,9
28420,video,27
28423,video,41
28427,imagenes,84
28428,spam,39
28429,spam,26
28430,spam,78
28432,video,90
28433,imagenes,16
28434,video,73
28436,imagenes,16
28437,spam,4
28438,spam,34
28440,video,82
28441,video,65
28442,video,64
28446,video,71
28447,audio,8
28448,video,21
28449,spam,54
28452,video,8
28454,spam,33
28455,audio,26
28459,imagenes,19
28460,audio,47
28461,video,16
28462,spam,80
28463,spam,18
28465,video,45
28469,audio,51
28471,imagenes,36
28474,audio,75
28475,spam,73
28483,imagenes,70
28485,audio,37
28488,video,32
28491,audio,26
28492,spam,86
28495,video,42
28496,spam,74
28503,audio,24
28505,audio,86
28507,imagenes,6
28510,imagenes,22
