numero,fecha_dictamen
31661-26071-JB,2015-05-04
56557-44466-BL,2018-06-25
52962-87842-KN,2016-03-12
12698-64054-AD,2006-05-21
43415-87412-BF,2019-07-08
86615-99281-DJ,1973-07-04
31739-9065-GL,1987-02-23
55268-10912-JE,2017-04-20
44173-39096-IK,2003-06-27
53595-82398-EG,2014-04-27
69865-49931-BM,2019-05-09
44325-92360-KJ,2011-05-08
33245-86802-OJ,2018-05-15
55368-77860-BG,1966-08-24
25260-65769-AG,2019-08-26
23047-61753-MB,2018-09-19
946-92475-GB,2017-11-15
89119-14200-FB,2008-03-18
20233-90628-NB,2003-08-27
91012-60727-AA,2014-05-18
17159-88918-HJ,2018-05-13
87707-57901-NI,2018-04-23
13566-2192-EL,2015-10-30
8235-7584-MO,1997-09-09
80704-63148-AM,2017-10-23
22200-1639-BE,2010-04-25
60792-52787-AI,2017-08-15
44301-11481-OJ,2015-03-20
42337-25497-MO,2019-08-02
79288-35590-MG,2018-08-02
57066-35061-EM,2011-02-14
51201-56516-MB,2004-08-15
13966-8193-AI,2001-08-22
17763-80095-GJ,2019-03-02
48699-94561-EI,2016-04-28
29440-2503-MB,2001-10-05
22539-49656-EA,2019-03-03
57135-44729-DH,2006-11-08
64445-49156-ML,2015-11-12
83248-15769-LB,2019-04-26
4831-46746-BF,2019-08-28
78119-74196-LO,2007-11-14
96082-34195-DF,2014-06-02
57697-46918-HB,2013-03-02
68041-66645-BN,2018-06-06
66736-68872-JO,2015-10-02
10475-62105-NI,2017-10-21
29446-47988-FK,2019-08-14
78512-99094-OB,2016-03-21
48289-34562-LE,2018-06-20
5402-27727-MN,1980-09-27
61789-95733-AK,2019-05-18
55616-16890-NL,2017-01-09
69982-29485-HB,2016-03-23
53401-4772-MG,1951-07-01
35010-85071-JH,2017-02-18
70251-80101-JD,2013-01-25
6942-59966-BB,2019-01-27
73556-60536-FH,2010-06-05
24336-72186-IE,2017-05-01
70903-31577-JA,2017-07-13
17200-18538-FL,2005-07-29
12132-39593-NE,2011-11-30
77986-37820-FN,2017-03-07
31298-94110-MF,2014-01-01
95608-89697-ME,2019-05-17
61961-53727-KD,2008-03-09
36913-41749-LB,2008-05-03
24874-67137-OE,2011-01-05
48780-9782-GM,2010-06-10
23066-85302-EB,2017-07-30
60998-17348-EL,2017-02-13
94092-52053-AK,2019-08-17
5627-63204-BB,2005-07-26
29153-85487-HI,2017-11-30
96504-47967-AB,2014-03-16
14848-54287-EM,2017-12-30
35656-81563-FB,2013-09-16
67304-29477-FB,1983-03-26
50158-21984-DE,2007-07-01
27767-50669-EM,2008-08-14
49675-20661-JB,2019-01-07
38540-91183-GA,2016-08-31
36023-4187-MJ,1992-03-09
11097-76857-BN,2014-09-11
3300-70580-FB,2003-10-15
46454-57790-EK,2017-12-04
31946-57155-NF,2008-02-10
64175-21422-KB,2018-07-07
43078-48435-IB,1998-07-22
67227-69547-AE,1998-11-12
57290-85850-OF,2016-11-16
4291-63490-BM,2017-12-02
67299-99453-EI,2010-04-20
49852-63437-BM,2006-12-04
12976-52979-LD,2015-08-20
55578-89501-BF,2017-01-02
27296-26937-LO,2019-07-03
1351-32991-NE,2003-01-23
10970-24230-NJ,2015-12-22
14291-72167-FB,1998-11-20
10421-88381-JB,2018-08-09
28780-22044-JG,2013-12-06
60834-53260-HN,2018-12-20
1694-21510-IA,2013-08-25
40469-66386-LA,2013-06-02
12735-40778-JM,2007-02-22
81613-55346-KH,1990-12-21
62296-90425-JJ,1989-09-15
50839-34559-IF,2016-08-30
75648-16627-ND,2018-03-28
45678-45087-KO,2015-05-27
45538-26354-EH,2018-06-22
88101-56152-GD,2019-01-25
79388-4070-DD,2013-04-20
55159-53517-IL,2013-01-07
68954-37410-ME,2016-03-30
97091-32872-DJ,2008-07-18
92923-91388-HL,2002-05-10
80223-13253-DD,1984-12-06
96299-36523-IB,2019-03-21
92371-30209-EE,2012-09-07
10005-7414-LB,2019-08-28
89430-75386-JN,2018-08-06
55127-87277-HF,2012-03-25
88797-95520-NB,2014-11-30
24329-3096-HE,2013-11-19
86506-56726-LE,2005-10-22
43301-51186-IK,2019-07-24
56416-66236-BM,2001-09-24
11107-2061-FB,2013-05-08
49766-64030-LB,2019-05-13
20374-40968-LB,2017-03-19
22919-68508-EN,2019-08-06
32405-5881-OE,2009-07-31
27096-62086-OM,2010-02-04
29638-45590-GJ,2016-10-28
97551-7889-IH,2016-07-01
15086-40730-GL,2015-03-13
38642-11568-MN,2010-09-22
24756-1540-AI,2014-02-15
89155-73624-BB,2014-04-06
74933-76586-NH,2014-04-01
53909-72920-IB,2018-11-14
30818-70453-IE,2019-07-25
41601-1329-HE,1988-11-30
22670-98291-BB,2015-01-25
80241-54613-EO,1993-08-31
24254-64694-IK,2017-10-14
55811-79780-MG,2018-04-29
65067-12774-MG,2017-03-09
30857-19457-BE,2016-09-07
43184-68123-LG,1998-09-02
91940-59386-IN,2016-05-15
78037-97204-DE,2003-12-21
48443-1096-GM,2018-08-17
71607-38788-KB,2007-12-14
1504-9271-GA,2006-10-06
60632-36851-AF,2017-07-08
23262-75273-EG,2017-01-16
40126-85090-OI,2018-06-06
71448-43942-IA,2017-05-17
84329-45379-GG,1998-06-12
55224-74694-NM,2017-09-07
78804-9564-JF,2014-11-13
66867-75759-EL,2016-06-14
752-58768-AO,2009-02-10
97699-43534-JG,1979-07-10
64691-10906-IH,2018-11-01
24466-3525-MG,2014-02-27
93131-88425-BH,2016-11-05
22299-82444-JI,2004-06-26
51470-82710-LJ,2010-10-27
83587-20320-KB,2008-08-18
8231-57858-OF,2018-04-15
4881-22666-GE,2013-12-08
19872-26468-BD,2002-12-06
86492-78246-AB,2013-02-07
36417-22365-EK,2013-05-16
14730-448-KL,2017-01-12
62645-30029-NI,2009-07-17
62916-10553-GK,2001-01-15
53698-33545-BA,2019-05-22
9834-51216-JN,2014-03-26
88235-14237-JA,2016-04-11
26272-59871-EH,2004-06-07
16074-27200-FJ,2004-04-29
25612-62906-HJ,2015-05-10
34078-92870-KB,2019-07-06
54620-65321-BN,2005-08-15
92785-84997-LL,2009-03-02
49660-97515-AB,2000-07-08
19252-25274-MD,2009-01-30
14362-58052-OI,2010-05-31
81832-76966-JN,2019-08-25
33629-78448-GN,2004-11-10
53660-29532-EE,2015-01-23
66749-13508-DO,1988-08-20
45809-22483-HB,2015-07-15
26342-63255-BF,2016-10-05
40688-2565-MJ,2018-11-07
22557-49208-GN,2016-06-26
49816-85026-KG,2003-12-05
62332-52848-EJ,2019-03-03
69504-14930-OJ,2010-10-12
78258-8562-BA,2018-04-20
55680-343-BJ,2015-04-15
23450-50147-FD,2018-05-06
33192-84987-OM,2013-01-18
50861-39278-OO,2010-04-20
71659-23045-BO,2016-08-29
42081-20990-BG,2014-05-06
13590-71024-AH,1978-06-24
30549-79649-GG,2018-06-03
99208-92427-JG,2018-01-29
91068-11647-LJ,2018-12-21
67740-53420-EO,2009-03-03
73613-69749-GI,2014-07-25
12215-72268-NJ,2016-01-16
39956-83921-LK,1997-06-04
17514-16908-LH,2013-09-18
25443-11067-JE,2017-09-05
53110-94973-JK,2015-10-10
27337-86642-GO,2018-11-30
99629-24963-HG,2011-06-24
87659-52349-BO,2019-08-25
14044-98553-BB,2000-06-13
19819-13255-KJ,2016-10-20
83924-16918-BB,2018-11-02
27904-71524-EA,2012-12-28
5477-74734-DJ,2099-03-05
92716-23295-AL,2019-02-08
21466-56481-FO,2018-04-08
17042-25113-HJ,2016-01-27
82773-99403-HO,2000-07-15
77200-74378-OA,2008-02-24
37441-829-AJ,2011-11-10
76873-15960-DO,2011-04-13
73270-91486-BD,2018-12-31
82662-60182-DF,2017-10-01
20369-63612-BH,2001-06-06
7677-48304-JG,2018-08-23
27391-73796-EF,2013-10-22
70016-63332-ML,2019-02-21
29258-30699-JM,2004-04-19
25619-90411-BH,1994-08-20
70278-66185-FD,2017-06-26
62986-24901-AI,2017-01-17
80484-58926-OA,1991-10-02
17998-50252-KM,2016-11-07
66727-66965-GN,2011-11-03
32219-52552-HB,2019-05-20
85430-28750-JO,2019-07-31
9195-2123-BA,1988-08-28
23028-83776-DN,2019-08-27
89879-21521-HE,2006-04-09
70320-63177-AB,2018-06-26
59210-60315-HK,2015-03-17
96829-22106-BH,1996-04-30
67191-58761-NI,2019-08-15
41445-90457-HH,1988-09-07
74067-55122-MO,2016-07-14
34782-5145-OI,1984-11-26
64653-16680-OL,2001-10-09
84136-59686-HG,2013-02-11
51017-54578-FO,2018-01-17
56230-2827-FJ,2012-03-26
88234-86232-HB,2017-09-22
60095-41708-NL,2016-04-03
68756-22404-BE,2012-04-25
36594-74449-OA,2016-07-29
26858-64232-KE,2005-08-23
49192-43391-DN,2010-10-29
73707-78802-AN,2018-06-21
49845-62556-ME,2018-08-08
14583-19194-ED,2006-08-17
49004-88868-KB,2014-08-13
29892-59282-GH,2010-09-12
68531-94660-BA,1999-09-17
86401-70144-GI,2016-09-30
82163-80313-JE,2016-07-14
12709-68346-MI,1984-03-15
24730-52235-JB,2015-12-27
95049-26407-DH,2000-09-19
61544-15883-EF,2019-02-16
12653-90833-BL,2009-05-20
4764-34003-DB,2018-09-24
31838-3110-EH,2016-08-24
99284-26901-DJ,2018-11-27
87783-29740-BE,2017-04-12
69340-83996-LH,2006-02-02
77649-2202-JG,2019-08-23
16093-77828-OB,2012-06-13
78355-90909-NN,2017-09-25
70384-30850-HB,2005-05-24
85120-17558-MH,2000-04-18
36593-38001-OJ,2005-07-24
45428-84243-LK,2001-06-07
7419-53003-DL,2011-01-07
58147-55927-EH,2019-04-08
99081-77815-IB,1996-05-24
72484-95754-NM,2014-06-09
2847-95966-EG,1986-08-20
7954-24643-HB,2017-02-17
4740-83429-GE,2009-04-30
30211-35505-FE,2001-05-20
49173-61613-OB,2017-08-26
60169-1683-BM,1961-06-09
60931-73081-GD,2016-11-01
66023-22704-IB,1983-03-11
61358-64505-KH,2013-12-13
34025-64101-OO,2007-04-04
16021-37859-NG,1973-08-23
47143-27943-BL,2019-08-11
4221-60952-DJ,2013-06-03
55880-76283-GG,2018-08-26
89514-59318-IB,2011-02-12
75931-55595-FA,1998-10-26
36634-93619-DD,1999-12-24
21510-62564-IB,2005-08-09
42738-65607-DI,2018-04-11
60089-63297-FI,2005-07-09
85142-80038-GA,1987-08-19
16712-80808-AO,2009-12-10
14651-34419-NF,2017-12-15
87610-32314-BA,2008-11-26
94105-74694-GJ,1982-12-10
27836-77536-II,2004-03-26
631-94005-BH,2018-06-08
76351-29124-EN,2016-06-16
10405-27960-OE,2016-08-08
24871-7773-DN,2016-05-08
46005-48103-BB,2004-08-29
15632-47436-OA,2005-03-26
5652-19288-NG,2015-03-14
27448-18406-GD,1973-05-20
84341-80666-BM,2018-10-17
92414-38103-BG,2019-07-07
17876-3800-OK,2007-06-19
98476-57288-KM,2019-01-14
79268-32911-BB,2007-04-03
94666-52784-EO,2017-06-25
42632-9534-DF,1970-07-30
46798-74178-ND,2016-10-20
62977-68392-BO,2018-07-02
91648-41746-KN,2013-03-22
85339-42779-BA,2001-09-05
72545-74661-HE,2018-07-14
14691-34215-IA,2013-11-18
57214-5485-IH,2003-10-19
44295-59764-DI,2007-08-26
34257-29936-NL,2018-07-04
76479-91802-JM,2019-08-11
54105-50338-HK,2018-09-17
86264-39964-DM,2019-02-19
67571-78676-GJ,2012-07-04
67114-7784-GL,2017-11-05
90103-94616-KD,2018-02-24
22553-33978-BF,2018-03-05
59782-96494-NJ,2004-07-13
56289-39594-EG,2019-07-22
24874-35765-GJ,1994-03-23
66124-42395-HK,2017-01-17
63896-92915-LA,1986-10-01
72461-87708-LG,2018-12-12
39399-81997-FA,1990-11-12
72153-26300-BO,2011-07-14
41529-17666-KE,2013-07-15
21029-30455-IM,2018-10-02
71593-48030-IB,2018-03-07
64384-66173-BB,2019-02-20
28933-26083-IJ,2012-06-11
73940-62074-OL,2016-12-02
15117-71017-NL,2013-06-14
5193-9340-IM,2011-03-16
9798-56047-OK,2002-12-08
35977-62717-GA,2011-11-02
81435-52591-IA,2017-02-14
5875-35219-BD,2013-09-11
31913-8021-BL,2018-10-20
15176-27245-BG,1993-09-17
5347-93406-EI,2017-03-01
83345-55702-KH,2014-12-26
9951-98259-GM,2013-09-10
39061-57318-BE,2016-08-10
89945-30830-FE,2015-11-29
92234-35200-AO,2018-05-20
35436-98090-GO,2016-12-11
85089-43074-NK,2018-04-26
17092-91071-NJ,1973-12-03
51722-16394-EJ,1994-07-23
68566-51669-NJ,2017-08-05
95442-23578-LM,2019-08-04
84364-64245-AB,2016-10-28
45346-43396-EK,2000-01-28
40319-32177-BB,2009-01-18
65193-53812-GI,2013-04-17
74759-36290-NB,2011-11-02
37081-59933-AE,2018-11-12
8115-27353-DD,2018-10-27
56706-65301-BE,2017-08-24
72093-90853-AN,2011-05-06
58852-24286-KO,2010-05-04
61103-18506-FB,2019-08-29
1702-46976-LI,2019-05-28
62012-22225-KN,1992-11-08
52310-82126-DB,1966-09-26
1628-98787-AA,2014-10-28
40435-10181-EF,2009-05-07
88445-35281-NH,2011-11-29
23116-25336-DH,2014-04-08
25105-61121-NH,2001-12-31
83845-68328-LL,1995-08-21
15755-68687-HG,2011-02-24
93811-32204-EN,2012-04-28
59836-73339-JB,2016-12-16
92047-45628-KA,2005-07-18
37453-37887-HD,2019-08-21
98109-45800-DM,2019-06-27
22685-73957-JF,2014-09-17
66618-63523-IN,2011-10-07
78852-16526-NB,2014-11-13
72318-99001-KK,1994-12-08
42744-76621-KH,2019-07-31
7807-74991-FH,2012-08-15
37425-79742-NB,2018-12-18
84864-10922-AN,2009-01-07
72630-89135-AA,2018-12-14
49379-50100-OD,2012-12-26
26026-48232-FB,1979-02-07
47961-54465-IH,1970-05-04
12823-74443-AD,2019-01-17
32032-17154-OH,2019-04-05
65195-8952-NE,2019-08-28
64500-66855-BI,2013-12-10
42348-6583-AD,2016-03-09
35744-6277-IM,2016-03-14
78214-97583-JI,2018-02-25
99868-10770-AH,2016-07-23
65564-45621-EN,2019-08-08
67750-93710-BH,2012-03-31
61989-84299-FK,2018-05-17
79794-56706-BJ,2014-08-13
87850-57004-GD,2016-08-15
83117-63091-BK,2004-09-21
80002-20574-OL,2017-12-13
549-66354-NB,2012-11-25
68144-68933-JL,1991-01-22
66797-4577-DB,2017-01-26
71968-111-DK,2000-11-21
53556-79808-MK,2011-01-07
80879-57490-IO,2009-03-18
18231-75186-MK,2010-02-23
56552-3847-KO,2019-02-18
98817-63470-MG,2019-07-20
91874-96633-FO,2013-02-05
80706-38642-KE,2017-04-19
59749-49104-GK,2019-08-17
1930-64293-EI,1987-03-05
81802-89135-FJ,2019-08-04
10415-19956-BM,2018-10-28
34242-22554-FO,2016-01-19
93636-29198-DO,2013-12-28
23724-92853-IN,2013-11-21
67783-42830-DE,1996-12-23
37585-17633-MN,2099-12-11
13977-68652-FN,2017-05-05
29913-96716-BK,1989-11-06
24760-62647-BO,2010-07-14
51594-81756-NO,2003-01-22
890-79681-FA,2013-07-07
43998-76602-AJ,2019-08-27
9638-69904-DH,2018-08-11
35975-44507-AM,2018-07-04
89920-79957-AO,2008-07-10
10371-24996-JM,2015-01-16
55828-35800-BI,2018-05-14
28238-79070-LL,2018-06-09
67039-67782-OK,2008-01-24
35021-47224-MM,2007-03-08
42141-69310-OK,2008-11-07
99971-77469-OK,1984-06-16
28765-6435-JK,2019-06-08
93642-62171-AO,2001-05-01
77657-73505-HH,2015-10-11
86290-86393-KB,2018-06-25
61680-95716-LA,2018-05-26
83729-12938-EB,2017-05-04
44571-52441-LJ,2015-04-03
75640-22263-BL,1994-07-02
16000-55361-GF,2018-11-07
16231-16346-DA,2018-06-02
54076-95580-IA,2006-11-25
37092-2575-EB,2014-07-09
68806-20753-DD,2017-07-25
81732-55113-HO,2016-04-09
18294-42879-FA,2018-10-05
33566-43835-DK,2017-05-31
62135-4857-GJ,1997-12-08
40052-42052-HM,2018-12-25
21717-91431-MK,2008-09-13
8960-86872-LO,2018-09-15
8776-40608-MB,2005-04-26
68928-64345-GF,2011-09-24
59091-38656-EB,1998-03-24
99142-47861-JM,2019-08-20
21660-57932-MJ,2018-11-22
67145-64420-OB,2019-04-17
1474-23161-LO,1983-09-03
84931-28324-GK,2018-01-17
45579-45307-KK,2017-02-11
12653-10529-EG,2018-05-31
36794-75754-JJ,1992-03-28
32283-90650-AL,1999-01-29
51011-8453-HJ,2019-06-02
46338-32853-KB,2018-01-24
18918-40315-BN,2005-07-17
10864-63295-BN,2016-05-21
80382-25968-ON,2015-11-04
5264-30837-LJ,2002-02-23
1226-32093-GJ,2015-04-11
31102-96031-JL,2006-08-13
77594-95670-IB,2010-06-18
65353-60534-MA,2015-12-25
61405-7696-LD,2015-08-18
12942-72417-MG,2017-03-22
89362-44462-BB,2016-05-09
99945-20444-LG,2016-11-21
53207-10701-HJ,2015-05-17
96795-82003-DJ,2015-01-29
17094-38247-MA,1989-11-13
61961-61200-IL,2017-04-02
77730-82454-HK,2011-11-22
94816-33066-DH,2014-12-02
5323-49778-OH,1998-04-08
7287-71979-JB,2005-11-22
25693-8858-JG,2005-06-24
36366-7822-HB,2003-11-12
23914-5652-GL,2005-09-23
27787-35029-HI,1991-08-02
66628-98098-IK,2006-08-15
81250-49655-LD,2018-06-19
855-11882-FD,1996-08-01
49273-38206-DB,1999-04-19
53017-77041-EH,2008-04-03
15090-39520-HG,2016-02-26
64424-79097-FN,2018-11-09
98986-70197-HB,2012-11-28
95350-1075-KA,2011-11-04
51509-7617-KD,2017-05-24
95552-13453-BB,2015-06-19
2328-69294-GL,1995-03-13
81332-14092-IO,1984-07-16
84339-76782-NN,2018-06-03
79258-62208-GA,2018-01-07
94020-9001-LF,1995-10-25
55883-20927-HM,2015-01-31
13549-49630-HB,1987-06-14
90578-89476-ND,2019-04-27
2640-27667-FK,2018-07-28
44772-39114-BI,2009-08-21
51196-15280-IG,2019-07-30
96087-93727-LE,2019-01-08
168-28842-IO,2015-10-05
91613-68580-NH,2016-05-08
66441-34986-HK,2019-07-07
30014-6570-DN,2017-09-29
65175-20851-NE,2018-03-12
85601-62474-BN,1998-05-27
59336-5463-JM,2013-01-26
84352-9533-GJ,1997-09-25
58337-94473-MH,2010-11-04
10973-96573-BE,2016-04-30
70380-825-FJ,2006-05-03
4834-68957-KH,2019-07-24
47754-91846-IL,2008-06-13
72533-41928-OL,2016-06-06
61603-63640-BO,2016-04-14
72243-34591-FO,2018-12-27
69972-26314-FI,2019-08-16
24312-92362-IN,1987-02-18
98394-67878-MD,2016-08-26
1106-70182-BF,2018-12-09
42884-27498-KA,2012-07-01
23842-13210-BL,2011-07-31
24245-44416-KE,2009-01-30
40851-16581-LI,2014-05-13
40127-66809-AJ,2019-06-18
8364-56242-NF,1991-02-11
77854-58985-BM,2013-02-14
92776-84280-MG,2016-01-27
54708-13444-BE,2019-04-15
13948-25349-GE,2019-08-26
56831-48390-LJ,2008-08-01
77155-49211-BD,2017-09-26
8983-77308-BG,1996-01-12
22287-98806-IM,2019-08-12
5004-22098-BL,2018-10-12
56759-11-BN,2019-08-29
53337-90596-AO,2006-09-15
47227-47092-BO,2014-01-16
44724-35477-GA,2002-03-23
18846-24583-LE,2018-09-29
17111-20917-NM,2014-06-02
18364-11592-NJ,2015-01-28
55980-30446-KK,2019-08-19
49832-97594-HK,2017-08-15
4335-66086-DO,1966-11-09
34545-32024-NJ,2014-09-16
58630-54905-AN,2015-08-20
36981-11242-OH,2019-08-15
85462-84129-OL,1997-09-28
6178-32723-NF,2013-05-06
18962-13196-HJ,1977-12-03
89329-53578-BA,2008-02-28
10755-68949-FI,2001-03-08
2968-1669-GE,1996-10-19
16462-63052-GD,2018-11-04
47051-15918-LL,2015-07-23
48317-65186-BF,2015-03-11
34763-69383-JM,2012-11-27
6464-72166-KG,2018-08-21
75888-41849-AM,2005-07-26
11813-56527-FG,2018-08-25
8807-34880-JF,2018-02-14
77442-2099-EH,2006-11-11
17031-19056-OB,2017-12-17
37753-92741-BI,2015-04-23
16144-67161-EA,2015-03-16
3849-86536-BD,2011-05-08
41553-88880-JN,1995-07-21
35619-52051-FB,2019-01-30
16310-56870-MJ,2012-11-06
15336-55172-MH,2019-06-29
754-96845-GJ,2016-12-09
41853-55669-KJ,2015-10-03
2192-70394-BM,2018-08-17
79771-5756-NI,2012-12-08
15433-97223-OG,2018-08-18
13975-24777-FG,1979-09-25
86460-79336-AJ,2002-08-27
66583-68707-JB,2018-04-15
90154-8630-FG,1993-08-29
81922-27527-KB,2016-02-17
93628-1867-NB,2007-01-31
47662-46445-BG,2002-09-24
76166-72974-KI,2007-10-26
16578-2806-JF,2015-02-07
47837-69561-GF,2019-07-21
63471-20761-OO,2019-05-25
21098-25343-OF,2018-11-15
40184-27875-KB,2018-10-15
54959-97026-KF,2017-06-04
22870-75382-MO,2001-06-01
88116-59904-GL,2017-01-18
82234-29266-KB,2019-06-03
15435-74012-BO,2019-07-21
74972-41444-NJ,2009-10-26
63357-21707-OA,2018-02-28
47599-42299-OD,1994-04-05
90478-3818-NK,1999-01-30
3560-92324-HO,2010-01-04
44584-27489-NH,2019-06-25
82450-50852-ED,2002-10-31
80828-87187-KA,1989-12-04
70661-15554-BK,2013-08-25
5561-37915-NG,2012-08-09
8115-33180-EF,2009-07-23
83035-78463-IB,2014-07-28
24933-28351-IG,1998-11-09
36704-82843-AI,2017-07-08
80087-40712-DK,2019-07-23
28000-23653-OD,2012-07-18
1349-76379-BM,1998-09-14
7727-74715-GF,2019-07-10
37316-95037-OK,2006-09-11
7904-98090-HF,1997-05-31
7058-79826-GJ,2011-12-31
75267-28549-NL,2004-09-21
97322-42421-NB,2017-07-06
55114-86093-IL,1980-05-06
62270-86565-GB,1992-06-06
45961-31926-GK,2017-01-22
90406-13858-MB,2017-01-27
1843-47048-BO,2018-04-14
58882-2315-IA,2019-05-08
5302-88138-BB,2099-01-08
56915-49527-HI,2008-02-17
3603-49368-NH,1992-05-03
52560-52392-OH,2011-06-11
38708-62667-DL,2010-10-17
98914-54200-HD,2009-06-06
10576-36316-FA,2016-11-20
80157-65569-FA,2017-01-12
23354-99549-DG,2013-01-14
46763-50625-FE,2019-04-08
82602-91135-HO,1992-09-02
70318-46444-GM,2005-06-01
32897-40132-NL,2018-11-18
49814-60000-LJ,2017-11-21
2921-10136-JN,2016-08-01
22191-51533-ED,2018-10-23
35632-84063-BL,2017-06-03
75341-74704-KF,2016-08-27
94158-73259-BB,2007-06-05
66456-48148-GI,2019-08-24
46190-25638-HJ,2017-01-20
46888-93442-AM,2011-11-26
94275-63947-BF,2004-05-30
6542-21626-NB,2009-07-05
17827-70937-MH,2006-01-13
36989-31943-MJ,2019-03-28
98258-16422-EO,2004-01-07
69472-33400-GE,2008-11-15
19427-82924-ON,2001-05-17
71232-73292-MN,2014-12-10
34568-23367-GM,2014-07-13
53168-84233-LM,2019-06-02
91453-89581-GK,2016-07-19
82259-26066-DB,1999-05-19
64862-70378-HH,1989-10-25
68037-25424-IM,1988-05-31
59772-87696-BM,2018-01-01
85993-79995-MJ,2014-11-29
20293-24949-OJ,1989-01-17
94778-8999-KD,2013-06-29
41816-43696-JK,2013-01-18
45209-21261-KJ,2000-12-28
4551-78830-GG,2019-07-30
93382-38706-AB,2011-12-03
75722-77376-DD,2013-10-01
69773-19781-AA,1999-01-14
80109-18298-AM,2016-11-05
70832-9922-KD,2014-06-21
370-95052-KJ,2017-11-22
1775-96448-IK,2014-10-25
86601-8070-AE,2018-05-02
21274-10817-MO,2010-02-14
56189-27235-BK,2019-08-24
59773-34733-BL,2019-08-14
18195-14259-DK,2016-10-13
60125-93985-LJ,1996-02-03
68574-71932-BO,2006-05-21
67215-98569-AO,2015-02-28
36033-36045-HM,1989-06-06
96304-13972-BL,2005-01-24
35523-15201-AA,2019-08-30
23491-32994-IK,1998-05-05
66513-67778-JE,1994-04-30
80385-89743-EG,2017-09-05
89293-19791-MA,2015-09-14
97299-10272-BB,2018-05-22
90506-39656-LJ,2019-05-17
90282-33577-FD,2016-09-18
88109-3664-IF,2018-02-25
43228-1959-KK,2019-08-18
5147-70284-MN,2019-06-02
28315-94906-AB,2002-09-01
96992-69616-KD,2002-08-18
80-96141-KH,2005-08-13
56535-14538-AD,2009-06-07
70010-96380-LJ,2015-06-21
55432-31199-GA,2019-02-24
36647-5015-EJ,2016-06-30
49770-42413-NH,2019-08-12
98801-20816-IJ,2013-09-17
73329-55575-BG,2019-05-30
56738-7317-BG,2019-08-19
70260-72514-KN,1998-06-17
63419-13818-IJ,1995-05-22
80639-74452-JN,2019-03-20
94966-50943-IE,2017-09-03
61987-75505-GH,2017-06-18
62456-59696-EM,2019-08-20
34629-59549-GH,2003-05-15
21253-52677-LA,2007-08-15
81056-28343-BE,2018-05-14
62603-80052-FA,1991-03-25
56182-85016-FK,2017-12-13
82741-92037-BG,2014-12-21
16275-70001-EK,2012-12-25
27532-11466-KN,2012-10-25
45004-38863-OL,2017-05-21
60433-41869-GF,2000-03-25
65950-78708-AK,2007-09-11
64899-42799-HN,1998-12-26
7207-29296-NB,1987-01-28
99105-3982-JF,2017-06-21
81451-81572-AD,2005-10-01
21359-69479-HB,2015-01-25
77212-16581-AF,2017-02-18
98162-81985-HJ,2000-04-20
54629-53726-IA,2016-09-12
21966-93758-AE,2015-04-27
7561-85192-BO,2008-10-27
10751-91761-OO,2015-03-21
39994-62526-EO,1988-10-26
23858-99130-JN,2015-02-13
22763-99509-FA,1998-08-18
62398-88322-OJ,2015-06-20
70834-85899-OB,2017-12-13
29816-53224-EI,2018-11-16
89813-67155-BA,2019-04-24
38274-63700-ED,2011-07-22
39637-51968-DH,2008-10-08
56785-63337-BB,2011-05-21
87446-86605-IH,2011-08-20
95347-28416-EE,2011-10-21
97390-67552-LH,2016-10-31
45241-44083-OM,2014-09-04
24913-6923-GI,1998-10-07
25760-11442-JO,2018-01-15
95920-62264-JN,1997-05-30
92237-61185-HN,1999-05-13
76316-77859-LM,2017-08-26
2966-26259-DJ,2002-03-13
61121-88804-FD,2018-01-15
75438-71122-GK,2012-04-21
36942-37002-ML,2013-02-10
35389-4031-GI,1982-04-15
43398-27401-HB,2018-06-19
66793-34546-MN,2017-01-13
61516-51821-EN,2007-10-24
64682-83776-BF,2012-07-27
84980-78449-DA,2012-05-13
62513-61372-BJ,2018-12-06
30749-4674-BH,2017-08-13
11936-50122-KB,2099-01-02
31930-63233-KN,2019-02-27
95500-74829-NN,2012-08-18
22650-17870-KJ,2010-05-20
7020-29038-EI,2018-02-08
14984-36324-OI,1988-09-10
12969-49433-OB,1985-02-22
82879-30555-LI,2017-02-04
39481-73476-MI,2017-05-26
33071-59558-NF,2014-04-08
44520-26-JI,2016-05-27
29598-78544-OO,2015-06-07
21484-80317-MI,1987-11-08
27484-68328-BM,2018-05-09
38572-41276-IH,2018-05-10
10801-77594-BK,1984-12-14
62455-59758-JD,2019-03-10
61573-99825-OA,2014-03-03
63536-11847-BJ,2013-06-17
95787-45781-DN,2019-03-07
99390-61469-AK,2016-10-15
60123-56942-DM,2013-07-02
64991-82192-DN,1993-12-28
17813-56260-IG,2018-06-06
72303-59754-FK,2018-11-20
83947-2341-JD,2015-09-25
56274-13669-ME,2018-11-23
63999-46321-KO,2016-07-11
13242-82751-BE,1969-09-26
16808-2236-JH,2019-05-01
47128-53054-HO,2018-10-01
91580-30254-IE,1994-01-31
70425-9237-NF,2014-12-07
62051-72860-MB,2003-01-25
16018-58625-IH,2013-06-11
2090-54222-IE,2017-12-21
80641-12608-FM,2017-10-07
89920-56500-GN,2019-08-27
64189-70187-EB,2018-07-12
90282-8682-BG,2001-09-04
88380-18998-GJ,2019-06-23
44087-57155-FJ,2018-12-27
65032-94144-BD,2017-12-27
